238 484
1 -1.00000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
2 -1.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
3 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
4 0.00000000000000e+00 1.00000000000000e+00 0.00000000000000e+00
5 -1.00000000000000e+00 9.00000000000000e-01 0.00000000000000e+00
6 -1.00000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
7 -1.00000000000000e+00 7.00000000000000e-01 0.00000000000000e+00
8 -1.00000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
9 -1.00000000000000e+00 5.00000000000000e-01 0.00000000000000e+00
10 -1.00000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
11 -1.00000000000000e+00 3.00000000000000e-01 0.00000000000000e+00
12 -1.00000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
13 -1.00000000000000e+00 1.00000000000000e-01 0.00000000000000e+00
14 -9.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
15 -8.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
16 -7.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
17 -6.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
18 -5.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
19 -4.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
20 -3.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
21 -2.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
22 -1.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
23 0.00000000000000e+00 9.00000000000000e-01 0.00000000000000e+00
24 0.00000000000000e+00 8.00000000000000e-01 0.00000000000000e+00
25 0.00000000000000e+00 7.00000000000000e-01 0.00000000000000e+00
26 0.00000000000000e+00 6.00000000000000e-01 0.00000000000000e+00
27 0.00000000000000e+00 5.00000000000000e-01 0.00000000000000e+00
28 0.00000000000000e+00 4.00000000000000e-01 0.00000000000000e+00
29 0.00000000000000e+00 3.00000000000000e-01 0.00000000000000e+00
30 0.00000000000000e+00 2.00000000000000e-01 0.00000000000000e+00
31 0.00000000000000e+00 1.00000000000000e-01 0.00000000000000e+00
32 -1.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
33 -2.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
34 -3.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
35 -4.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
36 -5.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
37 -6.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
38 -7.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
39 -8.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
40 -9.00000000000000e-01 1.00000000000000e+00 0.00000000000000e+00
41 -9.13056098028108e-01 8.66962589343230e-01 0.00000000000000e+00
42 -8.95323486830092e-01 6.57820336872717e-01 0.00000000000000e+00
43 -8.99857836383056e-01 4.50526901263099e-01 0.00000000000000e+00
44 -9.03220029286402e-01 2.50463538631130e-01 0.00000000000000e+00
45 -8.61718008373154e-01 8.62686708367176e-02 0.00000000000000e+00
46 -6.56451433930998e-01 8.41716879243717e-02 0.00000000000000e+00
47 -4.52207428390969e-01 9.93188326100024e-02 0.00000000000000e+00
48 -2.50308659099489e-01 9.29666500341467e-02 0.00000000000000e+00
49 -8.37619659097251e-02 1.34706292797475e-01 0.00000000000000e+00
